Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
45.10.22.81,September 21 2024 4:19:59 PM EDT,Las Vegas - US,Up,200,12,9,19,1577,18,1635,637034,104.18.16.112,-
169.197.141.229,September 21 2024 4:14:44 PM EDT,New York - US,Up,200,13,1,12,36,15,78,637026,104.18.16.112,-
66.165.253.194,September 21 2024 4:09:31 PM EDT,New York - US,Up,200,52,1,9,35,15,112,637026,104.18.17.112,-
172.96.165.98,September 21 2024 4:04:20 PM EDT,New York - US,Up,200,24,2,18,52,21,117,637026,104.18.17.112,-
169.197.141.229,September 21 2024 3:59:11 PM EDT,New York - US,Up,200,24,1,10,35,16,86,637026,104.18.17.112,-
169.197.141.229,September 21 2024 3:53:59 PM EDT,New York - US,Up,200,22,1,10,43,14,90,637026,104.18.17.112,-
104.236.16.22,September 21 2024 3:48:48 PM EDT,New York - US,Up,200,13,2,12,34,13,74,637026,104.18.16.112,-
207.244.104.49,September 21 2024 3:48:48 PM EDT,Virginia - US,Up,200,4,2,11,53,19,89,637026,104.18.17.112,-
159.203.37.151,September 21 2024 3:48:48 PM EDT,Toronto - CA,Up,200,90,1,13,41,16,161,637026,104.18.17.112,-
64.235.50.24,September 21 2024 3:48:48 PM EDT,Las Vegas - US,Up,200,21,9,21,122,16,189,637026,104.18.16.112,-
66.165.251.146,September 21 2024 3:43:36 PM EDT,New York - US,Up,200,28,2,29,43,13,116,637026,104.18.16.112,-
104.236.16.22,September 21 2024 3:38:26 PM EDT,New York - US,Up,200,15,2,13,67,14,111,637026,104.18.16.112,-
198.211.100.169,September 21 2024 3:33:12 PM EDT,New York - US,Up,200,27,5,15,48,24,120,637026,104.18.17.112,-
66.165.233.146,September 21 2024 3:27:54 PM EDT,New York - US,Up,200,55,1,10,54,18,139,637026,104.18.16.112,-
169.197.141.229,September 21 2024 3:22:43 PM EDT,New York - US,Up,200,12,1,10,45,17,85,637026,104.18.17.112,-
66.165.253.194,September 21 2024 3:17:29 PM EDT,New York - US,Up,200,85,2,11,1495,22,1615,637026,104.18.17.112,-
23.105.39.121,September 21 2024 3:17:29 PM EDT,Virginia - US,Up,200,9,1,11,1572,20,1614,637026,104.18.17.112,-
159.203.37.151,September 21 2024 3:17:29 PM EDT,Toronto - CA,Up,200,80,1,11,1503,15,1611,637026,104.18.16.112,-
64.235.50.24,September 21 2024 3:17:29 PM EDT,Las Vegas - US,Up,200,21,7,17,1669,15,1729,637026,104.18.17.112,-
198.211.100.169,September 21 2024 3:12:18 PM EDT,New York - US,Up,200,13,2,14,55,18,102,639232,104.18.17.112,-
45.58.47.160,September 21 2024 3:07:07 PM EDT,New York - US,Up,200,88,6,31,36,16,177,639232,104.18.16.112,-
104.236.16.22,September 21 2024 3:01:57 PM EDT,New York - US,Up,200,14,2,11,48,16,91,639232,104.18.16.112,-
198.211.100.169,September 21 2024 2:56:46 PM EDT,New York - US,Up,200,26,2,12,36,16,92,639232,104.18.17.112,-
172.96.165.98,September 21 2024 2:51:33 PM EDT,New York - US,Up,200,26,1,11,34,14,87,639232,104.18.17.112,-
104.236.16.22,September 21 2024 2:46:23 PM EDT,New York - US,Up,200,13,2,13,49,15,93,639232,104.18.17.112,-
108.62.123.84,September 21 2024 2:46:23 PM EDT,Virginia - US,Up,200,5,1,13,45,20,85,639232,104.18.16.112,-
172.105.0.109,September 21 2024 2:46:23 PM EDT,Toronto - CA,Up,200,122,7,9,67,16,221,639232,104.18.17.112,-
45.10.22.81,September 21 2024 2:46:23 PM EDT,Las Vegas - US,Up,200,18,8,20,118,19,183,639232,104.18.17.112,-
104.236.16.22,September 21 2024 2:41:10 PM EDT,New York - US,Up,200,12,2,11,64,14,103,639232,104.18.16.112,-
169.197.141.229,September 21 2024 2:35:53 PM EDT,New York - US,Up,200,11,1,9,36,15,72,639232,104.18.16.112,-
104.236.114.81,September 21 2024 2:30:35 PM EDT,New York - US,Up,200,14,1,12,36,14,78,639232,104.18.17.112,-
66.165.251.146,September 21 2024 2:25:23 PM EDT,New York - US,Up,200,27,3,12,43,15,100,639232,104.18.17.112,-
66.165.253.194,September 21 2024 2:20:09 PM EDT,New York - US,Up,200,57,2,22,37,20,138,639232,104.18.17.112,-
104.236.114.81,September 21 2024 2:14:59 PM EDT,New York - US,Up,200,13,2,10,60,16,101,639232,104.18.16.112,-
131.153.220.98,September 21 2024 2:14:59 PM EDT,Virginia - US,Up,200,7,2,19,68,17,113,639232,104.18.16.112,-
162.223.228.142,September 21 2024 2:14:59 PM EDT,Toronto - CA,Up,200,12,11,17,58,15,113,639232,104.18.17.112,-
45.10.22.81,September 21 2024 2:14:59 PM EDT,Las Vegas - US,Up,200,13,8,18,113,15,167,639232,104.18.16.112,-
45.58.47.160,September 21 2024 2:09:47 PM EDT,New York - US,Up,200,112,2,18,42,16,190,637033,104.18.16.112,-
66.165.253.194,September 21 2024 2:04:38 PM EDT,New York - US,Up,200,57,3,24,48,15,147,637033,104.18.17.112,-
66.165.253.194,September 21 2024 1:59:22 PM EDT,New York - US,Up,200,27,2,22,55,20,126,637033,104.18.17.112,-
169.197.141.229,September 21 2024 1:54:09 PM EDT,New York - US,Up,200,22,2,9,38,17,88,637033,104.18.17.112,-
198.211.100.169,September 21 2024 1:48:55 PM EDT,New York - US,Up,200,28,2,19,42,17,108,637033,104.18.16.112,-
66.165.253.194,September 21 2024 1:43:46 PM EDT,New York - US,Up,200,57,2,12,36,14,122,637033,104.18.16.112,-
207.244.97.125,September 21 2024 1:43:46 PM EDT,Virginia - US,Up,200,5,2,20,54,16,97,637033,104.18.16.112,-
159.203.37.151,September 21 2024 1:43:46 PM EDT,Toronto - CA,Up,200,90,2,15,74,13,194,637033,104.18.16.112,-
64.235.50.24,September 21 2024 1:43:46 PM EDT,Las Vegas - US,Up,200,20,8,29,106,18,181,637033,104.18.16.112,-
172.96.165.98,September 21 2024 1:38:34 PM EDT,New York - US,Up,200,25,2,16,34,23,100,637033,104.18.17.112,-
172.96.165.98,September 21 2024 1:33:21 PM EDT,New York - US,Up,200,26,2,11,39,32,110,637033,104.18.17.112,-
66.165.253.194,September 21 2024 1:28:08 PM EDT,New York - US,Up,200,31,2,8,68,14,123,637033,104.18.17.112,-
66.165.253.194,September 21 2024 1:22:55 PM EDT,New York - US,Up,200,68,1,12,35,18,135,637033,104.18.16.112,-
104.236.114.81,September 21 2024 1:17:42 PM EDT,New York - US,Up,200,13,1,13,37,15,79,637033,104.18.16.112,-
172.96.165.98,September 21 2024 1:12:29 PM EDT,New York - US,Up,200,25,2,10,1466,15,1518,637033,104.18.16.112,-
174.129.225.90,September 21 2024 1:12:29 PM EDT,Virginia - US,Up,200,36,1,10,1426,16,1489,637033,104.18.16.112,-
162.223.228.142,September 21 2024 1:12:29 PM EDT,Toronto - CA,Up,200,46,11,19,1381,14,1471,637033,104.18.16.112,-
64.235.50.24,September 21 2024 1:12:29 PM EDT,Las Vegas - US,Up,200,20,7,16,1554,21,1618,637033,104.18.17.112,-
66.165.251.146,September 21 2024 1:07:15 PM EDT,New York - US,Up,200,27,1,12,61,15,116,637036,104.18.16.112,-
169.197.141.229,September 21 2024 1:01:59 PM EDT,New York - US,Up,200,25,1,11,62,21,120,637036,104.18.16.112,-
66.165.233.146,September 21 2024 12:56:45 PM EDT,New York - US,Up,200,29,3,10,68,13,123,637036,104.18.17.112,-
66.165.233.146,September 21 2024 12:51:32 PM EDT,New York - US,Up,200,51,3,10,36,15,115,637036,104.18.16.112,-
104.236.114.81,September 21 2024 12:46:16 PM EDT,New York - US,Up,200,12,3,15,36,13,79,637036,104.18.16.112,-
104.236.16.22,September 21 2024 12:41:02 PM EDT,New York - US,Up,200,13,2,11,40,18,84,637036,104.18.16.112,-
131.153.220.98,September 21 2024 12:41:02 PM EDT,Virginia - US,Up,200,7,1,21,49,17,95,637036,104.18.17.112,-
165.22.238.144,September 21 2024 12:41:02 PM EDT,Toronto - CA,Up,200,29,2,13,165,14,223,637036,104.18.16.112,-
45.10.22.81,September 21 2024 12:41:02 PM EDT,Las Vegas - US,Up,200,13,8,20,51,22,115,637036,104.18.16.112,-
169.197.141.229,September 21 2024 12:35:46 PM EDT,New York - US,Up,200,24,2,13,33,16,88,637036,104.18.17.112,-
172.96.165.98,September 21 2024 12:30:31 PM EDT,New York - US,Up,200,27,2,12,35,14,90,637036,104.18.17.112,-
209.151.153.107,September 21 2024 12:25:16 PM EDT,New York - US,Up,200,9,2,9,49,18,87,637036,104.18.17.112,-
104.236.16.22,September 21 2024 12:20:02 PM EDT,New York - US,Up,200,27,69,173,114,20,404,637036,104.18.17.112,-
66.165.233.146,September 21 2024 12:14:50 PM EDT,New York - US,Up,200,26,4,12,44,15,101,637036,104.18.16.112,-
104.236.16.22,September 21 2024 12:09:35 PM EDT,New York - US,Up,200,15,1,11,1473,21,1521,637036,104.18.17.112,-
207.244.103.237,September 21 2024 12:09:35 PM EDT,Virginia - US,Up,200,8,1,17,1389,14,1429,637036,104.18.17.112,-
134.195.196.243,September 21 2024 12:09:35 PM EDT,Toronto - CA,Up,200,29,1,9,1465,14,1518,637036,104.18.16.112,-
45.10.22.81,September 21 2024 12:09:35 PM EDT,Las Vegas - US,Up,200,12,9,21,1541,16,1599,637036,104.18.17.112,-
66.165.251.146,September 21 2024 12:04:20 PM EDT,New York - US,Up,200,29,3,23,32,17,104,637026,104.18.16.112,-
45.58.47.160,September 21 2024 11:59:03 AM EDT,New York - US,Up,200,86,6,21,35,16,164,637026,104.18.17.112,-
104.236.16.22,September 21 2024 11:53:51 AM EDT,New York - US,Up,200,12,2,19,42,14,89,637026,104.18.17.112,-
104.236.16.22,September 21 2024 11:48:33 AM EDT,New York - US,Up,200,12,3,11,34,26,86,637026,104.18.17.112,-
172.96.165.98,September 21 2024 11:43:17 AM EDT,New York - US,Up,200,24,2,12,34,14,86,637026,104.18.16.112,-
66.165.251.146,September 21 2024 11:38:02 AM EDT,New York - US,Up,200,25,2,10,42,15,94,637026,104.18.16.112,-
131.153.220.98,September 21 2024 11:38:02 AM EDT,Virginia - US,Up,200,6,1,11,43,51,112,637026,104.18.16.112,-
172.105.0.109,September 21 2024 11:38:02 AM EDT,Toronto - CA,Up,200,215,1,9,43,17,285,637026,104.18.17.112,-
45.10.22.81,September 21 2024 11:38:02 AM EDT,Las Vegas - US,Up,200,13,9,20,52,16,110,637026,104.18.17.112,-
172.96.165.98,September 21 2024 11:32:43 AM EDT,New York - US,Up,200,26,2,12,36,15,91,637026,104.18.17.112,-
104.236.114.81,September 21 2024 11:27:25 AM EDT,New York - US,Up,200,14,1,12,32,13,72,637026,104.18.17.112,-
209.151.153.107,September 21 2024 11:22:04 AM EDT,New York - US,Up,200,9,2,9,29,13,62,637026,104.18.17.112,-
104.236.114.81,September 21 2024 11:16:52 AM EDT,New York - US,Up,200,13,2,13,42,16,86,637026,104.18.16.112,-
45.58.47.160,September 21 2024 11:11:38 AM EDT,New York - US,Up,200,84,4,38,93,12,231,637026,104.18.16.112,-
172.96.165.98,September 21 2024 11:06:21 AM EDT,New York - US,Up,200,60,2,13,1578,15,1668,637026,104.18.17.112,-
207.244.104.199,September 21 2024 11:06:21 AM EDT,Virginia - US,Up,200,4,2,15,1541,16,1578,637026,104.18.16.112,-
134.195.196.243,September 21 2024 11:06:21 AM EDT,Toronto - CA,Up,200,11,1,7,1623,15,1657,637026,104.18.17.112,-
45.10.22.81,September 21 2024 11:06:21 AM EDT,Las Vegas - US,Up,200,16,9,17,1677,15,1734,637026,104.18.17.112,-
104.236.16.22,September 21 2024 11:01:02 AM EDT,New York - US,Up,200,13,54,50,33,18,168,637024,104.18.17.112,-
169.197.141.229,September 21 2024 10:55:43 AM EDT,New York - US,Up,200,12,1,13,36,25,87,637024,104.18.17.112,-
66.165.251.146,September 21 2024 10:50:27 AM EDT,New York - US,Up,200,29,1,9,40,12,92,637024,104.18.17.112,-
172.96.165.98,September 21 2024 10:45:14 AM EDT,New York - US,Up,200,25,2,12,37,13,89,637024,104.18.17.112,-
169.197.141.229,September 21 2024 10:39:54 AM EDT,New York - US,Up,200,12,1,8,49,13,84,637024,104.18.17.112,-
104.236.114.81,September 21 2024 10:34:38 AM EDT,New York - US,Up,200,19,1,16,37,11,84,637024,104.18.16.112,-
207.244.97.125,September 21 2024 10:34:38 AM EDT,Virginia - US,Up,200,8,4,19,43,14,88,637024,104.18.16.112,-
165.22.238.144,September 21 2024 10:34:38 AM EDT,Toronto - CA,Up,200,30,1,13,41,14,100,637024,104.18.16.112,-
64.235.50.24,September 21 2024 10:34:38 AM EDT,Las Vegas - US,Up,200,12,7,16,106,14,155,637024,104.18.16.112,-
45.58.47.160,September 21 2024 10:29:25 AM EDT,New York - US,Up,200,88,4,20,52,11,175,637024,104.18.16.112,-
66.165.253.194,September 21 2024 10:24:11 AM EDT,New York - US,Up,200,56,2,12,41,16,127,637024,104.18.16.112,-
66.165.253.194,September 21 2024 10:18:57 AM EDT,New York - US,Up,200,62,2,10,35,15,124,637024,104.18.16.112,-
66.165.251.146,September 21 2024 10:13:43 AM EDT,New York - US,Up,200,26,3,18,43,14,104,637024,104.18.17.112,-
209.151.153.107,September 21 2024 10:08:31 AM EDT,New York - US,Up,200,8,1,9,38,20,76,637024,104.18.16.112,-
66.165.253.194,September 21 2024 10:03:16 AM EDT,New York - US,Up,200,58,2,9,1509,15,1593,637024,104.18.16.112,-
207.244.104.233,September 21 2024 10:03:16 AM EDT,Virginia - US,Up,200,5,2,12,1532,16,1568,637024,104.18.17.112,-
159.203.37.151,September 21 2024 10:03:16 AM EDT,Toronto - CA,Up,200,88,1,15,1521,13,1639,637024,104.18.17.112,-
64.235.50.24,September 21 2024 10:03:16 AM EDT,Las Vegas - US,Up,200,19,8,16,1684,25,1752,637024,104.18.17.112,-
45.58.47.160,September 21 2024 9:58:05 AM EDT,New York - US,Up,200,102,3,29,41,13,189,637034,104.18.16.112,-
172.96.165.98,September 21 2024 9:52:52 AM EDT,New York - US,Up,200,13,2,13,30,14,72,637034,104.18.17.112,-
198.211.100.169,September 21 2024 9:47:43 AM EDT,New York - US,Up,200,27,1,11,34,13,86,637034,104.18.17.112,-
169.197.141.229,September 21 2024 9:42:31 AM EDT,New York - US,Up,200,12,1,12,54,13,92,637034,104.18.17.112,-
209.151.153.107,September 21 2024 9:37:21 AM EDT,New York - US,Up,200,10,1,9,34,13,68,637034,104.18.17.112,-
169.197.141.229,September 21 2024 9:32:06 AM EDT,New York - US,Up,200,11,1,12,35,15,75,637034,104.18.16.112,-
207.244.104.233,September 21 2024 9:32:06 AM EDT,Virginia - US,Up,200,5,1,12,52,17,87,637034,104.18.16.112,-
165.22.238.144,September 21 2024 9:32:06 AM EDT,Toronto - CA,Up,200,9,1,15,40,13,78,637034,104.18.16.112,-
64.235.50.24,September 21 2024 9:32:06 AM EDT,Las Vegas - US,Up,200,11,7,19,41,15,93,637034,104.18.17.112,-
104.236.16.22,September 21 2024 9:26:52 AM EDT,New York - US,Up,200,12,2,13,41,10,78,637034,104.18.16.112,-
172.96.165.98,September 21 2024 9:21:34 AM EDT,New York - US,Up,200,24,2,11,34,16,87,637034,104.18.16.112,-
66.165.233.146,September 21 2024 9:16:22 AM EDT,New York - US,Up,200,58,2,13,46,18,137,637034,104.18.16.112,-
198.211.100.169,September 21 2024 9:11:12 AM EDT,New York - US,Up,200,28,2,12,32,14,89,637034,104.18.16.112,-
104.236.114.81,September 21 2024 9:06:02 AM EDT,New York - US,Up,200,19,24,20,117,13,193,637034,104.18.17.112,-
209.151.153.107,September 21 2024 9:00:47 AM EDT,New York - US,Up,200,8,2,11,1914,18,1953,637034,104.18.17.112,-
207.244.104.233,September 21 2024 9:00:47 AM EDT,Virginia - US,Up,200,6,2,12,1882,11,1913,637034,104.18.16.112,-
134.195.196.243,September 21 2024 9:00:47 AM EDT,Toronto - CA,Up,200,80,1,8,1846,13,1948,637034,104.18.17.112,-
64.235.50.24,September 21 2024 9:00:47 AM EDT,Las Vegas - US,Up,200,10,7,16,1982,23,2039,637034,104.18.16.112,-
104.236.114.81,September 21 2024 8:55:29 AM EDT,New York - US,Up,200,13,7,14,32,13,79,637030,104.18.16.112,-
104.236.114.81,September 21 2024 8:50:15 AM EDT,New York - US,Up,200,14,2,13,33,14,76,637030,104.18.16.112,-
198.211.100.169,September 21 2024 8:45:05 AM EDT,New York - US,Up,200,24,1,14,38,13,91,637030,104.18.17.112,-
45.58.47.160,September 21 2024 8:39:54 AM EDT,New York - US,Up,200,92,3,16,44,15,170,637030,104.18.17.112,-
198.211.100.169,September 21 2024 8:34:41 AM EDT,New York - US,Up,200,25,5,24,37,38,130,637030,104.18.17.112,-
198.211.100.169,September 21 2024 8:29:26 AM EDT,New York - US,Up,200,12,1,13,40,14,80,637030,104.18.17.112,-
207.244.104.233,September 21 2024 8:29:26 AM EDT,Virginia - US,Up,200,3,1,15,30,12,61,637030,104.18.17.112,-
172.105.0.109,September 21 2024 8:29:26 AM EDT,Toronto - CA,Up,200,206,1,9,41,12,269,637030,104.18.17.112,-
64.235.50.24,September 21 2024 8:29:26 AM EDT,Las Vegas - US,Up,200,20,9,19,38,16,102,637030,104.18.17.112,-
66.165.251.146,September 21 2024 8:24:14 AM EDT,New York - US,Up,200,26,3,19,41,14,103,637030,104.18.17.112,-
104.236.114.81,September 21 2024 8:18:58 AM EDT,New York - US,Up,200,13,2,13,33,17,78,637030,104.18.16.112,-
104.236.16.22,September 21 2024 8:13:45 AM EDT,New York - US,Up,200,13,3,13,34,16,79,637030,104.18.16.112,-
66.165.251.146,September 21 2024 8:08:31 AM EDT,New York - US,Up,200,27,2,23,31,12,95,637030,104.18.17.112,-
172.96.165.98,September 21 2024 8:03:19 AM EDT,New York - US,Up,200,22,1,13,40,18,94,637030,104.18.17.112,-
104.236.16.22,September 21 2024 7:57:56 AM EDT,New York - US,Up,200,13,2,11,1856,16,1899,637030,104.18.16.112,-
207.244.103.237,September 21 2024 7:57:56 AM EDT,Virginia - US,Up,200,4,2,10,1861,11,1888,637030,104.18.16.112,-
134.195.196.243,September 21 2024 7:57:56 AM EDT,Toronto - CA,Up,200,11,1,23,1871,13,1920,637030,104.18.17.112,-
45.10.22.81,September 21 2024 7:57:56 AM EDT,Las Vegas - US,Up,200,11,9,17,1958,14,2009,637030,104.18.17.112,-
104.236.16.22,September 21 2024 7:52:43 AM EDT,New York - US,Up,200,12,3,12,40,18,85,637032,104.18.17.112,-
66.165.253.194,September 21 2024 7:47:27 AM EDT,New York - US,Up,200,52,1,9,48,13,123,637032,104.18.16.112,-
198.211.100.169,September 21 2024 7:42:16 AM EDT,New York - US,Up,200,27,2,11,30,15,85,637032,104.18.17.112,-
169.197.141.229,September 21 2024 7:37:07 AM EDT,New York - US,Up,200,14,1,10,30,14,69,637032,104.18.16.112,-
66.165.233.146,September 21 2024 7:31:59 AM EDT,New York - US,Up,200,50,2,10,33,14,109,637032,104.18.16.112,-
104.236.16.22,September 21 2024 7:26:41 AM EDT,New York - US,Up,200,33,30,58,50,63,234,637032,104.18.17.112,-
131.153.220.98,September 21 2024 7:26:41 AM EDT,Virginia - US,Up,200,10,1,19,40,14,84,637032,104.18.16.112,-
134.195.196.243,September 21 2024 7:26:41 AM EDT,Toronto - CA,Up,200,13,1,8,57,13,92,637032,104.18.16.112,-
45.10.22.81,September 21 2024 7:26:41 AM EDT,Las Vegas - US,Up,200,12,8,16,102,12,150,637032,104.18.17.112,-
172.96.165.98,September 21 2024 7:21:31 AM EDT,New York - US,Up,200,25,2,13,33,13,86,637032,104.18.16.112,-
198.211.100.169,September 21 2024 7:16:19 AM EDT,New York - US,Up,200,32,7,20,34,13,106,637032,104.18.17.112,-
209.151.153.107,September 21 2024 7:11:05 AM EDT,New York - US,Up,200,9,3,13,30,12,67,637032,104.18.17.112,-
172.96.165.98,September 21 2024 7:05:54 AM EDT,New York - US,Up,200,24,2,12,30,14,82,637032,104.18.16.112,-
66.165.233.146,September 21 2024 7:00:39 AM EDT,New York - US,Up,200,66,2,12,32,15,127,637032,104.18.17.112,-
104.236.16.22,September 21 2024 6:55:24 AM EDT,New York - US,Up,200,13,2,11,1485,15,1526,637032,104.18.16.112,-
23.105.39.121,September 21 2024 6:55:24 AM EDT,Virginia - US,Up,200,5,2,11,1447,13,1478,637032,104.18.17.112,-
162.223.228.142,September 21 2024 6:55:24 AM EDT,Toronto - CA,Up,200,27,13,19,1439,14,1512,637032,104.18.16.112,-
64.235.50.24,September 21 2024 6:55:24 AM EDT,Las Vegas - US,Up,200,19,7,18,1562,14,1620,637032,104.18.17.112,-
66.165.233.146,September 21 2024 6:50:09 AM EDT,New York - US,Up,200,42,2,10,34,13,102,637025,104.18.16.112,-
45.58.47.160,September 21 2024 6:44:58 AM EDT,New York - US,Up,200,44,3,14,37,10,108,637025,104.18.16.112,-
169.197.141.229,September 21 2024 6:39:43 AM EDT,New York - US,Up,200,22,2,12,32,13,81,637025,104.18.16.112,-
169.197.141.229,September 21 2024 6:34:28 AM EDT,New York - US,Up,200,22,1,13,36,14,86,637025,104.18.17.112,-
172.96.165.98,September 21 2024 6:29:14 AM EDT,New York - US,Up,200,62,2,20,29,13,126,637025,104.18.17.112,-
66.165.251.146,September 21 2024 6:24:02 AM EDT,New York - US,Up,200,27,2,13,35,13,90,637025,104.18.16.112,-
207.244.97.125,September 21 2024 6:24:02 AM EDT,Virginia - US,Up,200,5,1,10,34,14,65,637025,104.18.16.112,-
159.203.37.151,September 21 2024 6:24:02 AM EDT,Toronto - CA,Up,200,78,1,15,38,12,144,637025,104.18.16.112,-
64.235.50.24,September 21 2024 6:24:02 AM EDT,Las Vegas - US,Up,200,11,8,20,97,16,152,637025,104.18.17.112,-
66.165.251.146,September 21 2024 6:18:47 AM EDT,New York - US,Up,200,33,3,25,32,15,108,637025,104.18.17.112,-
45.58.47.160,September 21 2024 6:13:29 AM EDT,New York - US,Up,200,85,6,23,34,13,161,637025,104.18.17.112,-
104.236.16.22,September 21 2024 6:08:16 AM EDT,New York - US,Up,200,13,2,15,31,12,73,637025,104.18.17.112,-
66.165.253.194,September 21 2024 6:03:01 AM EDT,New York - US,Up,200,27,2,20,36,13,99,637025,104.18.16.112,-
172.96.165.98,September 21 2024 5:57:45 AM EDT,New York - US,Up,200,23,1,9,28,13,74,637025,104.18.17.112,-
66.165.233.146,September 21 2024 5:52:31 AM EDT,New York - US,Up,200,52,2,9,1705,17,1785,637025,104.18.16.112,-
207.244.104.233,September 21 2024 5:52:31 AM EDT,Virginia - US,Up,200,5,2,12,1749,13,1781,637025,104.18.16.112,-
172.105.0.109,September 21 2024 5:52:31 AM EDT,Toronto - CA,Up,200,115,1,9,1631,13,1770,637025,104.18.16.112,-
64.235.50.24,September 21 2024 5:52:31 AM EDT,Las Vegas - US,Up,200,22,7,14,1840,15,1898,637025,104.18.17.112,-
104.236.16.22,September 21 2024 5:47:18 AM EDT,New York - US,Up,200,14,2,10,28,13,67,637021,104.18.16.112,-
45.58.47.160,September 21 2024 5:41:59 AM EDT,New York - US,Up,200,98,5,16,35,17,171,637021,104.18.16.112,-
45.58.47.160,September 21 2024 5:36:42 AM EDT,New York - US,Up,200,103,2,20,35,15,175,637021,104.18.17.112,-
169.197.141.229,September 21 2024 5:31:27 AM EDT,New York - US,Up,200,22,1,14,35,13,85,637021,104.18.16.112,-
169.197.141.229,September 21 2024 5:26:16 AM EDT,New York - US,Up,200,23,1,11,29,15,79,637021,104.18.16.112,-
209.151.153.107,September 21 2024 5:21:03 AM EDT,New York - US,Up,200,5,2,10,31,12,60,637021,104.18.17.112,-
131.153.220.98,September 21 2024 5:21:03 AM EDT,Virginia - US,Up,200,12,1,18,47,15,93,637021,104.18.17.112,-
172.105.0.109,September 21 2024 5:21:03 AM EDT,Toronto - CA,Up,200,211,1,9,35,13,269,637021,104.18.16.112,-
64.235.50.24,September 21 2024 5:21:03 AM EDT,Las Vegas - US,Up,200,21,8,14,137,15,195,637021,104.18.16.112,-
172.96.165.98,September 21 2024 5:15:52 AM EDT,New York - US,Up,200,24,1,8,34,18,85,637021,104.18.17.112,-
66.165.253.194,September 21 2024 5:10:35 AM EDT,New York - US,Up,200,73,2,8,34,14,131,637021,104.18.17.112,-
